,지역,학교명,위도,경도,구
1304,서울특별시 광진구,서울광진학교,37.53737879999999,127.09185740000001,광진구
1305,서울특별시 노원구,서울동천학교,37.64451398,127.07292530000001,노원구
1306,서울특별시 동작구,서울삼성학교,37.49919757,126.94667199999999,동작구
1307,서울특별시 강북구,서울애화학교,37.62519423,127.0288726,강북구
1308,서울특별시 도봉구,서울인강학교,37.69,127.04,도봉구
1309,서울특별시 관악구,서울정문학교,37.4,126.9,안양시 만안구
1310,서울특별시 노원구,서울정민학교,37.63389662,127.0731686,노원구
1311,서울특별시 강북구,서울정인학교,37.63095627,127.01192240000002,강북구
1312,서울특별시 구로구,서울정진학교,37.49881413,126.8207513,구로구
1313,서울특별시 구로구,성베드로학교,37.486634,126.825681,구로구
1314,서울특별시 종로구,수도사랑의학교,37.57478401,126.9652332,종로구
1315,서울특별시 서대문구,연세대학교재활학교,37.56380482,126.9429316,서대문구
1316,서울특별시 강남구,서울정애학교,37.51432676,127.054402,강남구
1317,서울특별시 강동구,주몽학교,37.5461974,127.16337490000001,강동구
1318,서울특별시 강동구,한국구화학교,37.558261,127.15900800000001,강동구
1319,서울특별시 송파구,한국육영학교,37.48208464,127.13250479999999,송파구
1320,서울특별시 강북구,한빛맹학교,37.62789247,127.0157146,강북구
1321,서울특별시 은평구,은평대영학교,37.606119,126.90610900000001,은평구
1322,서울특별시 종로구,서울경운학교,37.57506236,126.9874209,종로구
1323,서울특별시 성북구,서울다원학교,37.59394033,126.99136270000001,성북구
1324,서울특별시 강북구,서울효정학교,37.627189,127.01614599999999,강북구
1325,서울특별시 노원구,청암예술학교,37.65177532,127.07386159999999,노원구
1326,서울특별시 영등포구,한국제과학교,37.51596419,126.9220375,영등포구
1327,서울특별시 강남구,국립국악중학교,37.4,127.0,의왕시
1328,서울특별시 금천구,국립전통예술중학교,37.445417,126.90655,금천구
1329,서울특별시 광진구,선화예술중학교,37.550645,127.08745900000001,광진구
1330,서울특별시 중구,예원학교,37.56702272,126.9715438,중구
1331,서울특별시 노원구,한국삼육중학교,37.64335827,127.10885139999999,노원구
1332,서울특별시 관악구,서울산업정보학교,37.47050363,126.94193999999999,관악구
1333,서울특별시 마포구,아현산업정보학교,37.55702484,126.95802090000001,마포구
1334,서울특별시 종로구,종로산업정보학교,37.57257143,127.01718819999999,종로구
1335,서울특별시 중구,서울실용음악고등학교,37.563334999999995,127.020618,중구
1336,서울특별시 중구,여명학교,37.55690167,126.9855362,중구
1337,서울특별시 종로구,서울다솜관광고등학교,37.571838,127.01816200000002,종로구
1338,서울특별시 서초구,서초문화예술정보학교,37.48787487,127.02944380000001,서초구
1339,서울특별시 은평구,은평문화예술정보학교,37.58917385,126.91932079999998,은평구
1340,서울특별시 종로구,오디세이학교,37.572117999999996,127.01817,종로구
1341,서울특별시 금천구,금천문화예술정보학교,37.5,126.9,영등포구
1342,서울특별시 성북구,경동고등학교부설방송통신고등학교,37.58660187,127.01603200000001,성북구
1343,서울특별시 종로구,경복고등학교부설방송통신고등학교,37.5859472,126.9715094,종로구
1344,서울특별시 동작구,수도여자고등학교부설방송통신고등학교,37.493134999999995,126.91582199999999,동작구
1345,서울특별시 동작구,영등포고등학교부설방송통신고등학교,37.508917,126.934127,동작구
1346,서울특별시 강남구,경기여자고등학교부설방송통신고등학교,37.5651,126.98955,중구
1347,서울특별시 구로구,지구촌학교,37.48885919,126.8351761,구로구
1348,서울특별시 마포구,아현중학교부설방송통신중학교,37.556216,126.95706200000001,마포구
